Handle,Design code (product.metafields.custom.design_code),Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Compare At Price,Variant Price,Image Src,Image Position,Image Alt Text,Product Category,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Status,IGI certificate number (product.metafields.custom.igi_certificate_number),IGI certificate (product.metafields.custom.igi_certificate),Price Breakdown slt (product.metafields.custom.price_breakdown_slt),Discount savings (product.metafields.custom.discount_savings),Offer text (product.metafields.custom.offer_text),Metal color (product.metafields.custom.metal_color),Diamond pcs (product.metafields.custom.diamond_pcs),Stone pcs (product.metafields.custom.stone_pcs)
BR0000251,AJBR22034,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000251_2.jpg,2,Gold Diamond Double Layer Bead Bracelet,,,,,,,,,,,,,,,
BR0000251,AJBR22034,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000251_3.jpg,3,Gold Diamond Double Layer Bead Bracelet,,,,,,,,,,,,,,,
BR0000251,AJBR22034,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000251_4.png,4,Gold Diamond Double Layer Bead Bracelet,,,,,,,,,,,,,,,
BR0000251,AJBR22034,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000251_5.png,5,Gold Diamond Double Layer Bead Bracelet,,,,,,,,,,,,,,,
BR0000251,AJBR22034,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000251_6.png,6,Gold Diamond Double Layer Bead Bracelet,,,,,,,,,,,,,,,
PD00581,PD015893,Yellow Gold Heart Key Diamond Pendant,"Another beloved variant of the heart key design — this 14K yellow gold pendant with open heart top and diamond-lined shaft is the perfect expression of simplicity and love. Comfortable for daily wear and equally suitable for gifting on anniversaries, Karva Chauth, or birthdays — a timeless piece given from the heart.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00581,0.53,1,10301,7479,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_1.jpg,1,Yellow Gold Heart Key Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,40J0226825,https://api.igi.org/viewpdf.php?r=40J0226825,"{""subtotal"":{""net"":""₹7261.20"",""gross"":""₹10001.20""},""making"":{""net"":""₹0.00"",""gross"":""₹1855.00""},""grandtotal"":{""net"":""₹7479"",""gross"":""₹10301""},""metals"":[{""gross"":""₹4606.20"",""net"":""₹4606.20"",""wt"":""0.524 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹218"",""diamonds"":[{""gross"":""₹3540.00"",""wt"":""0.030 ct"",""name"":""H-I/SI RD - 6 pcs"",""net"":""₹2655.00""}]}",27.40%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,6 pcs,
PD00581,PD015893,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_2.jpg,2,Yellow Gold Heart Key Diamond Pendant,,,,,,,,,,,,,,,
PD00581,PD015893,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_3.jpg,3,Yellow Gold Heart Key Diamond Pendant,,,,,,,,,,,,,,,
PD00581,PD015893,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_4.jpg,4,Yellow Gold Heart Key Diamond Pendant,,,,,,,,,,,,,,,
PD00581,PD015893,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_5.jpg,5,Yellow Gold Heart Key Diamond Pendant,,,,,,,,,,,,,,,
PD00581,PD015893,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00581_6.png,6,Yellow Gold Heart Key Diamond Pendant,,,,,,,,,,,,,,,
RG0000116,RG024292,Sculpted Wave Diamond Band Ring 14K Yellow Gold,"Refined and masculine, this 14K yellow gold band ring features a bold sculpted wave motif at the centre, flanked by two rows of channel-set round diamonds that wrap the entire band. The polished gold waves create a dynamic, three-dimensional look. Perfect for daily wear, as a wedding band, or as a meaningful anniversary gift. A strong yet elegant ring for the modern man who appreciates fine craftsmanship.",Cavora World Ecom,Rings,"Rings, 14KT Yellow Gold",TRUE,Title,Default Title,RG0000116,4.411,1,69445,52802,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_1.png,1,Sculpted Wave Diamond Band Ring 14K Yellow Gold,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,38J9952625,https://api.igi.org/viewpdf.php?r=38J9952625,"{""subtotal"":{""net"":""₹51263.84"",""gross"":""₹67421.54""},""making"":{""net"":""₹0.00"",""gross"":""₹11909.70""},""grandtotal"":{""net"":""₹52802"",""gross"":""₹69445""},""metals"":[{""gross"":""₹38519.84"",""net"":""₹38519.84"",""wt"":""4.382 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹1538"",""diamonds"":[{""gross"":""₹16992.00"",""wt"":""0.144 ct"",""name"":""H-I/SI RD - 36 pcs"",""net"":""₹12744.00""}]}",23.97%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,36 pcs,
RG0000116,RG024292,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_2.jpg,2,Sculpted Wave Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000116,RG024292,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_3.jpg,3,Sculpted Wave Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000116,RG024292,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_4.png,4,Sculpted Wave Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000116,RG024292,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_5.png,5,Sculpted Wave Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000116,RG024292,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000116_6.png,6,Sculpted Wave Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
CM000048,PD015911,Rose Gold Open Rose Pavé Diamond Charm,"Romantic and beautifully detailed, this open rose charm in 14K rose gold captures the soft beauty of a blooming flower in fine jewellery. Pavé-set diamonds trace the spiral petals, creating a delicate shimmer at every angle. A truly feminine piece, perfect for adding to a charm bracelet or gifting on anniversaries, Valentine's Day, or any occasion that calls for something truly special and heartfelt.",Cavora World Ecom,Charms,"Charms, 14KT Rose Gold",TRUE,Title,Default Title,CM000048,0.786,1,20969,15340,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_1.png,1,Rose Gold Open Rose Pavé Diamond Charm,Apparel & Accessories > Jewelry > Charms & Pendants,shopify,continue,manual,TRUE,TRUE,active,54J3089325,https://api.igi.org/viewpdf.php?r=54J3089325,"{""subtotal"":{""net"":""₹14893.09"",""gross"":""₹20358.09""},""making"":{""net"":""₹0.00"",""gross"":""₹2751.00""},""grandtotal"":{""net"":""₹15340"",""gross"":""₹20969""},""metals"":[{""gross"":""₹6751.09"",""net"":""₹6751.09"",""wt"":""0.768 g"",""name"":""14KT Rose Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹447"",""diamonds"":[{""gross"":""₹10856.00"",""wt"":""0.092 ct"",""name"":""H-I/SI RD - 48 pcs"",""net"":""₹8142.00""}]}",26.84%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Rose Gold,48 pcs,
CM000048,PD015911,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_2.jpg,2,Rose Gold Open Rose Pavé Diamond Charm,,,,,,,,,,,,,,,
CM000048,PD015911,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_3.jpg,3,Rose Gold Open Rose Pavé Diamond Charm,,,,,,,,,,,,,,,
CM000048,PD015911,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_4.png,4,Rose Gold Open Rose Pavé Diamond Charm,,,,,,,,,,,,,,,
CM000048,PD015911,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_5.png,5,Rose Gold Open Rose Pavé Diamond Charm,,,,,,,,,,,,,,,
CM000048,PD015911,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/CM000048_6.png,6,Rose Gold Open Rose Pavé Diamond Charm,,,,,,,,,,,,,,,
PD00180,PD015877,Yellow Gold Dolphin Pavé Diamond Pendant,"A tribute to grace and playfulness, this 14K yellow gold dolphin pendant is set with a stunning pavé of diamonds across its body. The bezel-set diamond eye and floating diamond charm bring a sense of movement and life to this charming design. A wonderful gift for ocean lovers, free spirits, and those who believe in wearing jewellery that tells their own beautiful story.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00180,0.743,1,16711,12179,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_1.jpg,1,Yellow Gold Dolphin Pavé Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,38J9954025,https://api.igi.org/viewpdf.php?r=38J9954025,"{""subtotal"":{""net"":""₹11824.33"",""gross"":""₹16224.33""},""making"":{""net"":""₹0.00"",""gross"":""₹2600.50""},""grandtotal"":{""net"":""₹12179"",""gross"":""₹16711""},""metals"":[{""gross"":""₹6425.83"",""net"":""₹6425.83"",""wt"":""0.731 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹355"",""diamonds"":[{""gross"":""₹6018.00"",""wt"":""0.051 ct"",""name"":""H-I/SI RD - 12 pcs"",""net"":""₹4513.50""},{""gross"":""₹1180.00"",""wt"":""0.010 ct"",""name"":""H-I/HI-SI RD - 1 pcs"",""net"":""₹885.00""}]}",27.12%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,13 pcs,
PD00180,PD015877,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_2.jpg,2,Yellow Gold Dolphin Pavé Diamond Pendant,,,,,,,,,,,,,,,
PD00180,PD015877,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_3.jpg,3,Yellow Gold Dolphin Pavé Diamond Pendant,,,,,,,,,,,,,,,
PD00180,PD015877,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_4.jpg,4,Yellow Gold Dolphin Pavé Diamond Pendant,,,,,,,,,,,,,,,
PD00180,PD015877,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_5.jpg,5,Yellow Gold Dolphin Pavé Diamond Pendant,,,,,,,,,,,,,,,
PD00180,PD015877,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00180_6.png,6,Yellow Gold Dolphin Pavé Diamond Pendant,,,,,,,,,,,,,,,
PD00989,PD015862,14K Gold Mangalsutra Diamond Pear Drop Pendant,"A celebration of love and devotion, this 14K yellow gold mangalsutra beautifully honours tradition while embracing modern aesthetics. Black beads line the gold chain, flowing into a sparkling diamond-grid connector that suspends a magnificent pear-cut solitaire diamond drop with half-halo pavé base accents. Elegant enough for special occasions yet meaningful for daily wear, this mangalsutra makes the most heartfelt wedding or anniversary gift for the woman of your heart.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00989,4.127,1,69073,51519,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_1.png,1,14K Gold Mangalsutra Diamond Pear Drop Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,60J2881825,https://api.igi.org/viewpdf.php?r=60J2881825,"{""subtotal"":{""net"":""₹50017.70"",""gross"":""₹67060.60""},""making"":{""net"":""₹0.00"",""gross"":""₹11142.90""},""grandtotal"":{""net"":""₹51519"",""gross"":""₹69073""},""metals"":[{""gross"":""₹31267.70"",""net"":""₹31267.70"",""wt"":""3.557 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹1501"",""diamonds"":[{""gross"":""₹0.00"",""wt"":""0.900 ct"",""name"":""Beads/Beads ROUND - 12 pcs"",""net"":""₹0.00""},{""gross"":""₹1050.00"",""wt"":""1.750 ct"",""name"":""GEN/C MIX PEAR - 1 pcs"",""net"":""₹1050.00""},{""gross"":""₹23600.00"",""wt"":""0.200 ct"",""name"":""H-I/HI-SI RD - 14 pcs"",""net"":""₹17700.00""}]}",25.41%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,14 pcs,13 pcs
PD00989,PD015862,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_2.jpg,2,14K Gold Mangalsutra Diamond Pear Drop Pendant,,,,,,,,,,,,,,,
PD00989,PD015862,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_3.jpg,3,14K Gold Mangalsutra Diamond Pear Drop Pendant,,,,,,,,,,,,,,,
PD00989,PD015862,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_4.png,4,14K Gold Mangalsutra Diamond Pear Drop Pendant,,,,,,,,,,,,,,,
PD00989,PD015862,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_5.png,5,14K Gold Mangalsutra Diamond Pear Drop Pendant,,,,,,,,,,,,,,,
PD00989,PD015862,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00989_6.png,6,14K Gold Mangalsutra Diamond Pear Drop Pendant,,,,,,,,,,,,,,,
PD00263,SET00243-PD,Rose Gold Multi-Shape Diamond Pendant,"Modern, artistic, and deeply meaningful — this 18K rose gold pendant combines three open geometric shapes — a circle, a teardrop, and a rotated square — all set with sparkling pavé diamonds. The trio symbolises completeness and harmony. Perfect for daily wear, festive styling, and gifting. A timeless treasure, perfect for celebrating life's precious moments — gift it to someone you adore.",Cavora World Ecom,Pendant,"Pendant, 18KT Rose Gold",TRUE,Title,Default Title,PD00263,3.696,1,84863,66380,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00263_1.jpg,1,Rose Gold Multi-Shape Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,40J0211325,https://api.igi.org/viewpdf.php?r=40J0211325,"{""subtotal"":{""net"":""₹64447.17"",""gross"":""₹82391.37""},""making"":{""net"":""₹0.00"",""gross"":""₹9979.20""},""grandtotal"":{""net"":""₹66380"",""gross"":""₹84863""},""metals"":[{""gross"":""₹40552.17"",""net"":""₹40552.17"",""wt"":""3.642 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹1933"",""diamonds"":[{""gross"":""₹31860.00"",""wt"":""0.270 ct"",""name"":""H-I/SI RD - 52 pcs"",""net"":""₹23895.00""}]}",21.78%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,52 pcs,
PD00263,SET00243-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00263_2.jpg,2,Rose Gold Multi-Shape Diamond Pendant,,,,,,,,,,,,,,,
PD00263,SET00243-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00263_3.jpg,3,Rose Gold Multi-Shape Diamond Pendant,,,,,,,,,,,,,,,
PD00263,SET00243-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00263_4.jpg,4,Rose Gold Multi-Shape Diamond Pendant,,,,,,,,,,,,,,,
PD00263,SET00243-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00263_5.jpg,5,Rose Gold Multi-Shape Diamond Pendant,,,,,,,,,,,,,,,
PD00263,SET00243-PD,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/a73d6331192047ee9871e6540a78af44.mp4,6,Rose Gold Multi-Shape Diamond Pendant,,,,,,,,,,,,,,,
RG0000141,RG023954,Rose Gold Swirl Cluster Diamond Ring,"Soft, romantic, and effortlessly elegant — this 18K rose gold ring features a beautiful swirl design that lovingly frames a sparkling cluster of round diamonds. The warm blush of rose gold adds an extra layer of femininity and charm to this already stunning piece. Ideal for engagements, romantic anniversaries, or gifting to someone whose warmth and grace deserve to be celebrated with something truly special.",Cavora World Ecom,Rings,"Rings, 18KT Rose Gold",TRUE,Title,Default Title,RG0000141,1.472,1,35902,27101,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_1.png,1,Rose Gold Swirl Cluster Diamond Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,35J9935725,https://api.igi.org/viewpdf.php?r=35J9935725,"{""subtotal"":{""net"":""₹26311.52"",""gross"":""₹34856.02""},""making"":{""net"":""₹0.00"",""gross"":""₹5152.00""},""grandtotal"":{""net"":""₹27101"",""gross"":""₹35902""},""metals"":[{""gross"":""₹16134.02"",""net"":""₹16134.02"",""wt"":""1.449 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹789"",""diamonds"":[{""gross"":""₹13570.00"",""wt"":""0.115 ct"",""name"":""H-I/HI-SI RD - 7 pcs"",""net"":""₹10177.50""}]}",24.51%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,7 pcs,
RG0000141,RG023954,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_2.jpg,2,Rose Gold Swirl Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000141,RG023954,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_3.png,3,Rose Gold Swirl Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000141,RG023954,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_4.png,4,Rose Gold Swirl Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000141,RG023954,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_5.png,5,Rose Gold Swirl Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000141,RG023954,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000141_6.png,6,Rose Gold Swirl Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000142,RG022011,Yellow Gold Diamond Double Row Band Ring,"Sleek, elegant, and effortlessly luxurious — this 18K yellow gold band ring features two clean rows of round brilliant diamonds set within a structured, segmented gold band. The minimalist design paired with sparkling diamonds creates a refined look that is perfect for both everyday wear and special occasions. A timeless gift for weddings, anniversaries, or anyone who loves understated yet powerful jewellery.",Cavora World Ecom,Rings,"Rings, 18KT Yellow Gold",TRUE,Title,Default Title,RG0000142,3.163,1,59382,46938,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_1.png,1,Yellow Gold Diamond Double Row Band Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,34J7904425,https://api.igi.org/viewpdf.php?r=34J7904425,"{""subtotal"":{""net"":""₹45571.48"",""gross"":""₹57651.58""},""making"":{""net"":""₹0.00"",""gross"":""₹8540.10""},""grandtotal"":{""net"":""₹46938"",""gross"":""₹59382""},""metals"":[{""gross"":""₹34951.48"",""net"":""₹34951.48"",""wt"":""3.139 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹1367"",""diamonds"":[{""gross"":""₹14160.00"",""wt"":""0.120 ct"",""name"":""H-I/HI-SI RD - 12 pcs"",""net"":""₹10620.00""}]}",20.96%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,12 pcs,
RG0000142,RG022011,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_2.jpg,2,Yellow Gold Diamond Double Row Band Ring,,,,,,,,,,,,,,,
RG0000142,RG022011,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_3.jpg,3,Yellow Gold Diamond Double Row Band Ring,,,,,,,,,,,,,,,
RG0000142,RG022011,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_4.png,4,Yellow Gold Diamond Double Row Band Ring,,,,,,,,,,,,,,,
RG0000142,RG022011,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_5.png,5,Yellow Gold Diamond Double Row Band Ring,,,,,,,,,,,,,,,
RG0000142,RG022011,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000142_6.png,6,Yellow Gold Diamond Double Row Band Ring,,,,,,,,,,,,,,,
PD00081,PD015882,Yellow Gold Ballerina Cluster Diamond Pendant,"Graceful, elegant, and full of spirit — this charming ballerina pendant in 14K yellow and white gold captures the beauty of dance in fine jewellery. The dancer's tutu is set with sparkling cluster diamonds that shimmer with every movement. A perfect gift for young girls, dance lovers, or anyone who carries elegance in their every step. Celebrate her passion with this timeless and joyful treasure.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00081,0.554,1,12401,9036,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_1.jpg,1,Yellow Gold Ballerina Cluster Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,39J3230525,https://api.igi.org/viewpdf.php?r=39J3230525,"{""subtotal"":{""net"":""₹8773.30"",""gross"":""₹12039.80""},""making"":{""net"":""₹0.00"",""gross"":""₹1939.00""},""grandtotal"":{""net"":""₹9036"",""gross"":""₹12401""},""metals"":[{""gross"":""₹4790.80"",""net"":""₹4790.80"",""wt"":""0.545 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹263"",""diamonds"":[{""gross"":""₹5310.00"",""wt"":""0.045 ct"",""name"":""H-I/SI RD - 11 pcs"",""net"":""₹3982.50""}]}",27.13%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,11 pcs,
PD00081,PD015882,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_2.jpg,2,Yellow Gold Ballerina Cluster Diamond Pendant,,,,,,,,,,,,,,,
PD00081,PD015882,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_3.jpg,3,Yellow Gold Ballerina Cluster Diamond Pendant,,,,,,,,,,,,,,,
PD00081,PD015882,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_4.jpg,4,Yellow Gold Ballerina Cluster Diamond Pendant,,,,,,,,,,,,,,,
PD00081,PD015882,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_5.jpg,5,Yellow Gold Ballerina Cluster Diamond Pendant,,,,,,,,,,,,,,,
PD00081,PD015882,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00081_6.png,6,Yellow Gold Ballerina Cluster Diamond Pendant,,,,,,,,,,,,,,,
RG0000123,SET00251-RG,Emerald Floral Cluster Diamond Ring 18K White Gold,"Vivid, romantic, and utterly beautiful — this 18K white gold floral ring features three vibrant oval emeralds and a sparkling round diamond at the centre, surrounded by two pavé diamond-set petal clusters below. The contrast of rich green emeralds with brilliant white diamonds creates a stunning colour story. Perfect for engagements, anniversaries, and milestone gifting. A precious ring for a woman who loves colour and grace.",Cavora World Ecom,Rings,"Rings, 18KT White Gold",TRUE,Title,Default Title,RG0000123,1.67,1,36583,27493,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000123_1.jpg,1,Emerald Floral Cluster Diamond Ring 18K White Gold,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,39J3241825,https://api.igi.org/viewpdf.php?r=39J3241825,"{""subtotal"":{""net"":""₹26692.34"",""gross"":""₹35516.84""},""making"":{""net"":""₹0.00"",""gross"":""₹5845.00""},""grandtotal"":{""net"":""₹27493"",""gross"":""₹36583""},""metals"":[{""gross"":""₹17525.84"",""net"":""₹17525.84"",""wt"":""1.574 g"",""name"":""18KT White Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹801"",""diamonds"":[{""gross"":""₹228.00"",""wt"":""0.380 ct"",""name"":""GEN/C MIX OVAL - 3 pcs"",""net"":""₹228.00""},{""gross"":""₹9440.00"",""wt"":""0.080 ct"",""name"":""H-I/SI RD - 20 pcs"",""net"":""₹7080.00""},{""gross"":""₹2478.00"",""wt"":""0.021 ct"",""name"":""H-I/HI-SI RD - 1 pcs"",""net"":""₹1858.50""}]}",24.85%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT White Gold,21 pcs,3 pcs
